tracer,q_bin_center,empirical_log_density_derivative_dq,fixed_d_sigma_q_dq,q_derivative_residual,derivative_sign_empirical,derivative_sign_fixed
ELG,25.973684129373105,0.022993300434924435,-0.047903662626226653,0.07089696306115109,1.0,-1.0
ELG,26.410198399470982,-0.023760179158063624,-0.04843061315573851,0.024670433997674886,-1.0,-1.0
ELG,26.84671266956886,-0.014087205387252688,-0.04894193572051244,0.034854730333259754,-1.0,-1.0
ELG,27.283226939666733,0.006488183947476884,-0.049438315388301894,0.05592649933577878,1.0,-1.0
ELG,27.71974120976461,-0.08677640144721131,-0.04992039776265446,-0.036856003684556854,-1.0,-1.0
ELG,28.156255479862487,0.09398324760776934,-0.05038879178430017,0.1443720393920695,1.0,-1.0
ELG,28.592769749960365,-0.06589394855036275,-0.05084407229725054,-0.015049876253112209,-1.0,-1.0
ELG,29.029284020058242,-0.06916994488513288,-0.051286782402345674,-0.017883162482787207,-1.0,-1.0
ELG,29.465798290156116,0.36206744865917667,-0.051717435618509985,0.41378488427768667,1.0,-1.0
ELG,29.902312560253993,0.12800988141620803,-0.05213651786979934,0.18014639928600737,1.0,-1.0
ELG,30.33882683035187,-0.26974616393559164,-0.052544489314405154,-0.2172016746211865,-1.0,-1.0
ELG,30.775341100449747,-0.1052805258884348,-0.052941786030088596,-0.0523387398583462,-1.0,-1.0
ELG,31.211855370547624,0.10089285089307128,-0.053328821569023244,0.1542216724620945,1.0,-1.0
ELG,31.648369640645498,-0.07488686729060794,-0.053705988393700596,-0.02118087889690734,-1.0,-1.0
ELG,32.08488391074337,-0.09146643582802025,-0.0540736592043793,-0.03739277662364095,-1.0,-1.0
ELG,32.521398180841246,0.2346536686800495,-0.05443218816751631,0.2890858568475658,1.0,-1.0
ELG,32.957912450939126,0.04958374572655702,-0.05478191205369137,0.1043656577802484,1.0,-1.0
ELG,33.39442672103701,-0.3334440196502486,-0.055123151292709935,-0.27832086835753866,-1.0,-1.0
ELG,33.83094099113488,-0.025989249590276126,-0.055456210952832985,0.02946696136255686,-1.0,-1.0
ELG,34.267455261232755,0.4533501986870453,-0.05578138165042372,0.509131580337469,1.0,-1.0
ELG,34.70396953133063,-0.031265928591836765,-0.05609894039571225,0.024833011803875482,-1.0,-1.0
ELG,35.14048380142851,-0.5028452651870766,-0.05640915137985168,-0.4464361138072249,-1.0,-1.0
ELG,35.57699807152639,-0.4337659213763899,-0.05671226670796563,-0.3770536546684243,-1.0,-1.0
ELG,36.01351234162426,-0.08838598334307457,-0.05700852708246219,-0.03137745626061238,-1.0,-1.0
ELG,36.45002661172214,0.48299346844936436,-0.057298162440506804,0.5402916308898712,1.0,-1.0
ELG,36.88654088182001,-0.0005583416759441257,-0.05758139254920216,0.057023050873258034,-1.0,-1.0
ELG,37.32305515191789,0.36303792758159875,-0.05785842756171305,0.4208963551433118,1.0,-1.0
ELG,37.75956942201577,0.5434621638929824,-0.058129468537293574,0.601591632430276,1.0,-1.0
ELG,38.196083692113646,-0.49120197421434414,-0.05839470792792108,-0.4328072662864231,-1.0,-1.0
ELG,38.63259796221152,-0.7410499981427049,-0.058654330034012075,-0.6823956681086928,-1.0,-1.0
ELG,39.069112232309394,-0.5516732236104621,-0.058908511431487814,-0.49276471217897433,-1.0,-1.0
ELG,39.505626502407274,-0.6139107398680843,-0.059157421372269176,-0.5547533184958151,-1.0,-1.0
ELG,39.942140772505155,0.9288702246028505,-0.05940122216010982,0.9882714467629603,1.0,-1.0
ELG,40.37865504260303,0.9930879352106292,-0.05964006950352114,1.0527280047141503,1.0,-1.0
ELG,40.8151693127009,0.5139509443280776,-0.05987411284740199,0.5738250571754796,1.0,-1.0
ELG,41.251683582798776,0.6319787969204347,-0.06010349568485694,0.6920822926052916,1.0,-1.0
ELG,41.68819785289666,-0.06374505756352297,-0.06032835585057067,-0.0034167017129523025,-1.0,-1.0
ELG,42.12471212299454,-0.6920000608092214,-0.060548825796998496,-0.6314512350122229,-1.0,-1.0
ELG,42.56122639309241,-0.8975445932447842,-0.06076503285453616,-0.836779560390248,-1.0,-1.0
ELG,42.997740663190285,0.8168874379416246,-0.0609770994767426,0.8778645374183671,1.0,-1.0
ELG,43.43425493328816,0.6200969644184667,-0.061185143471608,0.6812821078900747,1.0,-1.0
ELG,43.87076920338604,0.45883393769022734,-0.061389278219785036,0.5202232159100124,1.0,-1.0
ELG,44.30728347348392,-0.3934662130141381,-0.06158961288063245,-0.3318766001335056,-1.0,-1.0
ELG,44.743797743581794,-0.742949624080402,-0.06178625258685806,-0.6811633714935439,-1.0,-1.0
ELG,45.18031201367967,-0.514495828787222,-0.061979298628490116,-0.4525165301587319,-1.0,-1.0
ELG,45.61682628377754,-1.0074799185925885,-0.0621688486268536,-0.9453110699657349,-1.0,-1.0
ELG,46.05334055387542,0.23320996492919444,-0.062354996699179294,0.29556496162837376,1.0,-1.0
ELG,46.4898548239733,0.9085964577275628,-0.06253783361442866,0.9711342913419915,1.0,-1.0
ELG,46.92636909407118,0.2312251473722481,-0.06271744694087691,0.293942594313125,1.0,-1.0
ELG,47.36288336416905,-0.26759131050760565,-0.0628939211859579,-0.20469738932164777,-1.0,-1.0
ELG,47.799397634266924,0.521308563054582,-0.06306733792884069,0.5843759009834226,1.0,-1.0
ELG,48.672426174462686,0.5729523223694165,-0.06340531133140753,0.6363576337008241,1.0,-1.0
ELG,49.10894044456056,-2.181947138750824,-0.06357001760806547,-2.1183771211427582,-1.0,-1.0
ELG,49.54545471465843,-0.0968552391301211,-0.06373196583733354,-0.03312327329278757,-1.0,-1.0
ELG,49.98196898475631,1.285344905020735,-0.0638912247202833,1.3492361297410183,1.0,-1.0
ELG,50.41848325485419,-2.2244881843632784,-0.06404786069504693,-2.1604403236682317,-1.0,-1.0
ELG,50.85499752495207,0.8788431504674865,-0.06420193802922962,0.9430450884967161,1.0,-1.0
ELG,51.29151179504994,2.0793019736001384,-0.06435351890783016,2.1436554925079685,1.0,-1.0
ELG,51.728026065147816,-1.4721148107716788,-0.06450266351692219,-1.4076121472547567,-1.0,-1.0
ELG,52.16454033524569,-1.3498313333129235,-0.06464943012333273,-1.2851819031895908,-1.0,-1.0
ELG,53.03756887544145,0.5132277968151552,-0.06493605325099527,0.5781638500661505,1.0,-1.0
ELG,53.474083145539325,1.4661132510248591,-0.06507601737507265,1.5311892683999317,1.0,-1.0
ELG,53.9105974156372,-0.6679578713599472,-0.06521381883681401,-0.6027440525231332,-1.0,-1.0
ELG,54.34711168573507,-1.466113251024829,-0.06534950737665628,-1.4007637436481726,-1.0,-1.0
ELG,54.78362595583295,1.56158107109476,-0.06548313122129261,1.6270642023160526,1.0,-1.0
ELG,55.220140225930834,1.7368819225865015,-0.06561473714082197,1.8024966597273235,1.0,-1.0
ELG,55.65665449602871,-2.213946026385999,-0.06574437050332914,-2.14820165588267,-1.0,-1.0
ELG,56.09316876612658,-1.1470971384165025,-0.06587207532702855,-1.081225063089474,-1.0,-1.0
ELG,56.529683036224455,0.23320996492919635,-0.06599789433009828,0.2992078592592946,1.0,-1.0
ELG,56.966197306322336,0.5121685992172367,-0.06612186897832255,0.5782904681955592,1.0,-1.0
ELG,57.40271157642022,0.17965331518005379,-0.06624403953065403,0.2458973547107078,1.0,-1.0
ELG,57.83922584651809,-1.2337581577867143,-0.06636444508280184,-1.1673937127039125,-1.0,-1.0
ELG,58.275740116615964,1.0604114679012777,-0.06648312360894361,1.1268945915102213,1.0,-1.0
ELG,58.71225438671384,1.1628837237112764,-0.06660011200165564,1.229483835712932,1.0,-1.0
ELG,59.14876865681172,0.09471822745516577,-0.06671544611014907,0.16143367356531485,1.0,-1.0
ELG,59.5852829269096,0.8407161292981633,-0.0668291607768954,0.9075452900750587,1.0,-1.0
ELG,60.02179719700747,-0.5530767317358324,-0.06694128987271994,-0.4861354418631124,-1.0,-1.0
ELG,60.45831146710535,-0.6332586826226649,-0.06705186633043755,-0.5662068162922274,-1.0,-1.0
ELG,61.3313400073011,-0.41564242778771665,-0.06726848856492577,-0.34837393922279086,-1.0,-1.0
ELG,61.76785427739898,0.2298558251224596,-0.06737459580096208,0.29723042092342167,1.0,-1.0
ELG,62.204368547496856,-0.28077255982720645,-0.06747927337555991,-0.21329328645164652,-1.0,-1.0
ELG,62.64088281759473,-0.0739248697678513,-0.06758254998969684,-0.006342319778154457,-1.0,-1.0
ELG,63.0773970876926,1.209642784430073,-0.06768445358121367,1.2773272380112868,1.0,-1.0
ELG,63.513911357790484,-0.6410051472199604,-0.06778501135001094,-0.5732201358699495,-1.0,-1.0
ELG,63.95042562788836,0.5993482683249175,-0.06788424978225374,0.6672325181071712,1.0,-1.0
ELG,64.38693989798622,1.6728002190468165,-0.06798219467362995,1.7407824137204464,1.0,-1.0
ELG,64.82345416808411,-0.4996821371694133,-0.06807887115170498,-0.4316032660177083,-1.0,-1.0
ELG,65.259968438182,-1.7129951476151462,-0.06817430369741342,-1.6448208439177328,-1.0,-1.0
ELG,65.69648270827986,0.6475318767050935,-0.06826851616572661,0.7158003928708201,1.0,-1.0
ELG,66.13299697837775,0.5785549106375772,-0.06836153180553244,0.6469164424431096,1.0,-1.0
ELG,66.5695112484756,-0.18850859703942993,-0.06845337327876226,-0.12005522376066767,-1.0,-1.0
ELG,67.44253978867138,0.06843011010048183,-0.06863362154819157,0.13706373164867341,1.0,-1.0
ELG,67.87905405876924,0.3617899471507057,-0.06872207089572378,0.4305120180464295,1.0,-1.0
ELG,68.31556832886713,-0.31148319094203936,-0.06880943121283582,-0.24267375972920352,-1.0,-1.0
ELG,68.75208259896499,-0.4312316881994856,-0.06889572248945539,-0.36233596571003024,-1.0,-1.0
ELG,69.18859686906288,0.7406712783754428,-0.06898096422924634,0.8096522426046892,1.0,-1.0
ELG,69.62511113916077,-0.21443920040247258,-0.06906517546430499,-0.1453740249381676,-1.0,-1.0
ELG,70.06162540925862,0.20883802579131652,-0.06914837476932673,0.2779864005606433,1.0,-1.0
ELG,70.49813967935651,-0.4662961004045644,-0.06923058027526484,-0.3970655201292995,-1.0,-1.0
ELG,70.93465394945437,0.04965523906453452,-0.06931180968250296,0.11896704874703748,1.0,-1.0
ELG,71.37116821955226,0.10917189463582892,-0.06939208027356092,0.17856397490938986,1.0,-1.0
ELG,71.80768248965015,-0.9432784387993911,-0.06947140892535332,-0.8738070298740378,-1.0,-1.0
ELG,72.24419675974801,-0.15295192135938868,-0.0695498121210192,-0.08340210923836948,-1.0,-1.0
ELG,72.6807110298459,0.25559708651011254,-0.06962730596133995,0.3252243924714525,1.0,-1.0
ELG,73.11722529994375,1.0586094247724978,-0.06970390617576226,1.12831333094826,1.0,-1.0
ELG,75.29979665043314,0.15879141371587358,-0.0700740287076608,0.22886544242353438,1.0,-1.0
ELG,77.48236800092252,-0.9527484822952419,-0.07042397413297842,-0.8823245081622635,-1.0,-1.0
QSO,0.21934219359838955,0.05607131058731778,0.27298631661354134,-0.21691500602622354,1.0,1.0
QSO,0.655856463696266,0.11076906298638435,0.22513032017254223,-0.11436125718615787,1.0,1.0
QSO,1.0923707337941426,0.13901072243477866,0.18861881158036223,-0.04960808914558357,1.0,1.0
QSO,1.528885003892019,0.08440532055980735,0.15984535607452494,-0.07544003551471759,1.0,1.0
QSO,1.9653992739898958,0.03072693417080434,0.13658570877938583,-0.1058587746085815,1.0,1.0
QSO,2.401913544087772,0.011963916504059624,0.11739354551599818,-0.10542962901193856,1.0,1.0
QSO,2.838427814185649,0.004728866788654259,0.10128771507454676,-0.09655884828589249,1.0,1.0
QSO,3.2749420842835253,0.02021132748305738,0.08757914350945012,-0.06736781602639275,1.0,1.0
QSO,3.7114563543814016,0.006927039121052692,0.07576967744057639,-0.0688426383195237,1.0,1.0
QSO,4.147970624479278,-0.03934617530837496,0.06549024491758054,-0.1048364202259555,-1.0,1.0
QSO,4.584484894577155,-0.04280366377068635,0.05646158960670772,-0.09926525337739406,-1.0,1.0
QSO,5.020999164675031,-0.009638715602479406,0.04846851628157353,-0.05810723188405294,-1.0,1.0
QSO,5.457513434772908,-0.029967974803393176,0.04134251772780759,-0.07131049253120077,-1.0,1.0
QSO,5.894027704870784,-0.07969944729088378,0.03494976457706529,-0.11464921186794907,-1.0,1.0
QSO,6.330541974968661,0.03719915143029979,0.029182621169661457,0.008016530260638331,1.0,1.0
QSO,6.767056245066538,0.09934781338249946,0.023953536055816974,0.07539427732668248,1.0,1.0
QSO,7.203570515164413,-0.11304371084473602,0.01919056628045497,-0.13223427712519098,-1.0,1.0
QSO,7.640084785262291,-0.10571126254091676,0.014834047481786461,-0.12054531002270322,-1.0,1.0
QSO,8.076599055360166,-0.012917309484032745,0.010834081582606694,-0.02375139106663944,-1.0,1.0
QSO,8.513113325458043,-0.08694342880100991,0.007148617080090333,-0.09409204588110025,-1.0,1.0
QSO,8.94962759555592,-0.04837171124057635,0.0037419650248466663,-0.052113676265423015,-1.0,1.0
QSO,9.386141865653796,-0.007567494698098811,0.0005836395313439519,-0.008151134229442763,-1.0,1.0
QSO,9.822656135751673,-0.01232352822959396,-0.002352557066705549,-0.009970971162888411,-1.0,-1.0
QSO,10.259170405849549,-0.014831154290180686,-0.005089262591838575,-0.00974189169834211,-1.0,-1.0
QSO,10.695684675947426,-0.020682792646753392,-0.007646139814165759,-0.013036652832587634,-1.0,-1.0
QSO,11.132198946045303,-0.02923812329011144,-0.010040349630194581,-0.01919777365991686,-1.0,-1.0
QSO,11.568713216143179,-0.03292316523833566,-0.012286936715551422,-0.02063622852278424,-1.0,-1.0
QSO,12.005227486241056,-0.04636479112317182,-0.014399145975167976,-0.031965645148003846,-1.0,-1.0
QSO,12.441741756338931,-0.05472708757642364,-0.016388683857765624,-0.038338403718658015,-1.0,-1.0
QSO,12.878256026436809,-0.015241873052775723,-0.01826593542583367,0.0030240623730579484,-1.0,-1.0
QSO,13.314770296534686,0.005386633485228999,-0.020040145681050003,0.025426779166279,1.0,-1.0
QSO,13.751284566632561,-0.02991530910018354,-0.021719571828712925,-0.008195737271470615,-1.0,-1.0
QSO,14.187798836730439,0.01650369766111815,-0.023311611773678236,0.039815309434796387,1.0,-1.0
QSO,14.624313106828314,0.007705869466015403,-0.024822913066682446,0.03252878253269785,1.0,-1.0
QSO,15.060827376926191,-0.04211040679852602,-0.026259465685272716,-0.015850941113253303,-1.0,-1.0
QSO,15.497341647024069,0.016974060846191637,-0.027626681380190442,0.04460074222638208,1.0,-1.0
QSO,15.933855917121944,-0.0021383004489783416,-0.02892946180324886,0.026791161354270517,-1.0,-1.0
QSO,16.37037018721982,-0.030342874234360273,-0.030172257224605238,-0.00017061700975503497,-1.0,-1.0
QSO,16.806884457317697,0.01672194673826795,-0.031359117321850566,0.048081064060118514,1.0,-1.0
QSO,17.243398727415574,-0.00023609363532672723,-0.03249373526233157,0.03225764162700484,-1.0,-1.0
QSO,17.67991299751345,-0.002966869985541647,-0.033579486089698844,0.0306126161041572,-1.0,-1.0
QSO,18.11642726761133,0.009842675540202456,-0.03461946025517502,0.04446213579537747,1.0,-1.0
QSO,18.552941537709202,-0.019942688212568938,-0.03561649299521845,0.01567380478264951,-1.0,-1.0
QSO,18.98945580780708,0.023100803246708417,-0.03657319014371101,0.05967399339041943,1.0,-1.0
QSO,19.425970077904957,0.04566944211540651,-0.03749195087351259,0.0831613929889191,1.0,-1.0
QSO,19.862484348002834,-0.016867642473912106,-0.03837498778526266,0.021507345311350554,-1.0,-1.0
QSO,20.29899861810071,0.004205228364793654,-0.039224344697554654,0.043429573062348306,1.0,-1.0
QSO,20.735512888198585,0.05298675122954931,-0.0400419124395937,0.093028663669143,1.0,-1.0
QSO,21.172027158296462,0.02649915412727438,-0.040829442903196886,0.06732859703047127,1.0,-1.0
QSO,21.60854142839434,-0.006173420745692089,-0.0415885615739285,0.03541514082823641,-1.0,-1.0
QSO,22.045055698492217,0.0379266408456454,-0.04232077873000668,0.08024741957565208,1.0,-1.0
QSO,22.481569968590094,0.02811991153036447,-0.043027499471344224,0.0711474110017087,1.0,-1.0
QSO,22.918084238687968,-0.01466022771115063,-0.04371003271885847,0.02904980500770784,-1.0,-1.0
QSO,23.354598508785845,0.024752161939047872,-0.04436959930532414,0.06912176124437201,1.0,-1.0
QSO,23.791112778883722,0.08421032598168257,-0.04500733926298918,0.12921766524467176,1.0,-1.0
QSO,24.2276270489816,0.05302171142202152,-0.04562431839947329,0.09864602982149481,1.0,-1.0
QSO,24.664141319079476,-0.02419754056252746,-0.04622153424174188,0.02202399367921442,-1.0,-1.0
QSO,25.10065558917735,0.0015598688721012587,-0.04679992141788575,0.048359790289987006,1.0,-1.0
QSO,25.537169859275227,0.010406022971966605,-0.04736035653777972,0.05776637950974633,1.0,-1.0
QSO,25.973684129373105,-0.005822112645751162,-0.047903662626226653,0.04208154998047549,-1.0,-1.0
QSO,26.410198399470982,0.01312922132916997,-0.04843061315573851,0.06155983448490848,1.0,-1.0
QSO,26.84671266956886,-0.005123600140646543,-0.04894193572051244,0.0438183355798659,-1.0,-1.0
QSO,27.283226939666733,-0.026054001625865568,-0.049438315388301894,0.023384313762436326,-1.0,-1.0
QSO,27.71974120976461,-0.008552849434499335,-0.04992039776265446,0.041367548328155125,-1.0,-1.0
QSO,28.156255479862487,0.033937471216404946,-0.05038879178430017,0.08432626300070512,1.0,-1.0
QSO,28.592769749960365,-0.01659114505004727,-0.05084407229725054,0.034252927247203274,-1.0,-1.0
QSO,29.029284020058242,-0.04421742514783798,-0.051286782402345674,0.007069357254507691,-1.0,-1.0
QSO,29.465798290156116,0.02488307892688479,-0.051717435618509985,0.07660051454539478,1.0,-1.0
QSO,29.902312560253993,-0.03211848772778638,-0.05213651786979934,0.020018030142012956,-1.0,-1.0
QSO,30.33882683035187,0.025143755872286122,-0.052544489314405154,0.07768824518669128,1.0,-1.0
QSO,30.775341100449747,0.04589036420372556,-0.052941786030088596,0.09883215023381416,1.0,-1.0
QSO,31.211855370547624,0.002227867008307396,-0.053328821569023244,0.05555668857733064,1.0,-1.0
QSO,31.648369640645498,-0.006332448575227119,-0.053705988393700596,0.047373539818473476,-1.0,-1.0
QSO,32.08488391074337,-0.02835370685205379,-0.0540736592043793,0.02571995235232551,-1.0,-1.0
QSO,32.521398180841246,0.06323141495886621,-0.05443218816751631,0.11766360312638252,1.0,-1.0
QSO,32.957912450939126,0.006248059772903896,-0.05478191205369137,0.06102997182659527,1.0,-1.0
QSO,33.39442672103701,-0.028541505660966773,-0.055123151292709935,0.026581645631743162,-1.0,-1.0
QSO,33.83094099113488,-0.03125733205970823,-0.055456210952832985,0.024198878893124755,-1.0,-1.0
QSO,34.267455261232755,-0.014927805218452259,-0.05578138165042372,0.04085357643197146,-1.0,-1.0
QSO,34.70396953133063,0.10110707981680418,-0.05609894039571225,0.15720602021251642,1.0,-1.0
QSO,35.14048380142851,-0.05058255097488316,-0.05640915137985168,0.005826600404968525,-1.0,-1.0
QSO,35.57699807152639,-0.14922444249205288,-0.05671226670796563,-0.09251217578408726,-1.0,-1.0
QSO,36.01351234162426,0.0741660147855678,-0.05700852708246219,0.13117454186803,1.0,-1.0
QSO,36.45002661172214,0.14943954167997237,-0.057298162440506804,0.20673770412047918,1.0,-1.0
QSO,36.88654088182001,-0.03533215126602204,-0.05758139254920216,0.02224924128318012,-1.0,-1.0
QSO,37.32305515191789,-0.003962671690414426,-0.05785842756171305,0.05389575587129862,-1.0,-1.0
QSO,37.75956942201577,-0.12442378317948122,-0.058129468537293574,-0.06629431464218764,-1.0,-1.0
QSO,38.196083692113646,-0.026574314179998792,-0.05839470792792108,0.03182039374792228,-1.0,-1.0
QSO,38.63259796221152,0.20713498370846867,-0.058654330034012075,0.2657893137424807,1.0,-1.0
QSO,39.069112232309394,-0.12792110941205867,-0.058908511431487814,-0.06901259798057086,-1.0,-1.0
QSO,39.505626502407274,0.03928189643418435,-0.059157421372269176,0.09843931780645353,1.0,-1.0
QSO,39.942140772505155,0.09226267579742456,-0.05940122216010982,0.15166389795753438,1.0,-1.0
QSO,40.37865504260303,-0.21375735675754812,-0.05964006950352114,-0.15411728725402699,-1.0,-1.0
QSO,40.8151693127009,-0.05319999057981894,-0.05987411284740199,0.0066741222675830505,-1.0,-1.0
QSO,41.251683582798776,0.05626570808574489,-0.06010349568485694,0.11636920377060184,1.0,-1.0
QSO,41.68819785289666,-0.0477563190255912,-0.06032835585057067,0.012572036824979468,-1.0,-1.0
QSO,42.12471212299454,-0.10028559979399666,-0.060548825796998496,-0.03973677399699817,-1.0,-1.0
QSO,42.56122639309241,-0.08519569396142576,-0.06076503285453616,-0.0244306611068896,-1.0,-1.0
QSO,42.997740663190285,0.057541793829603914,-0.0609770994767426,0.11851889330634652,1.0,-1.0
QSO,43.43425493328816,0.25804951710147955,-0.061185143471608,0.3192346605730876,1.0,-1.0
QSO,43.87076920338604,-0.10955951220604603,-0.061389278219785036,-0.04817023398626099,-1.0,-1.0
QSO,44.30728347348392,-0.24034555038497582,-0.06158961288063245,-0.17875593750434338,-1.0,-1.0
QSO,44.743797743581794,0.3924612035807641,-0.06178625258685806,0.45424745616762213,1.0,-1.0
QSO,45.18031201367967,0.2612924557249491,-0.061979298628490116,0.3232717543534392,1.0,-1.0
QSO,45.61682628377754,-0.3367269473251841,-0.0621688486268536,-0.2745580986983305,-1.0,-1.0
QSO,46.05334055387542,0.017723190034779294,-0.062354996699179294,0.08007818673395858,1.0,-1.0
QSO,46.4898548239733,0.27583188088178695,-0.06253783361442866,0.3383697144962156,1.0,-1.0
QSO,46.92636909407118,-0.5016058808951569,-0.06271744694087691,-0.43888843395428,-1.0,-1.0
QSO,47.36288336416905,-0.24641173463254606,-0.0628939211859579,-0.18351781344658818,-1.0,-1.0
QSO,47.799397634266924,0.7046162543823798,-0.06306733792884069,0.7676835923112205,1.0,-1.0
QSO,48.235911904364805,-0.19308664899021385,-0.0632377759461742,-0.12984887304403964,-1.0,-1.0
QSO,48.672426174462686,-1.1494922002938381,-0.06340531133140753,-1.0860868889624307,-1.0,-1.0
QSO,49.10894044456056,0.480617896245566,-0.06357001760806547,0.5441879138536314,1.0,-1.0
QSO,49.54545471465843,1.153377866961015,-0.06373196583733354,1.2171098327983487,1.0,-1.0
QSO,49.98196898475631,-0.5838357757522914,-0.0638912247202833,-0.5199445510320081,-1.0,-1.0
QSO,50.41848325485419,0.3984295338479946,-0.06404786069504693,0.46247739454304154,1.0,-1.0
QSO,50.85499752495207,0.006401097894001117,-0.06420193802922962,0.07060303592323074,1.0,-1.0
QSO,51.29151179504994,-1.0892399522598954,-0.06435351890783016,-1.0248864333520653,-1.0,-1.0
QSO,51.728026065147816,0.6041864504938735,-0.06450266351692219,0.6686891140107958,1.0,-1.0
QSO,52.16454033524569,0.3062466547781749,-0.06464943012333273,0.37089608490150766,1.0,-1.0
QSO,52.60105460534357,-0.0814108982907237,-0.06479387515053955,-0.01661702314018415,-1.0,-1.0
QSO,53.03756887544145,-1.3388811827991034,-0.06493605325099527,-1.2739451295481081,-1.0,-1.0
QSO,53.474083145539325,0.44905987573801187,-0.06507601737507265,0.5141358931130845,1.0,-1.0
QSO,53.9105974156372,2.573816477220093,-0.06521381883681401,2.639030296056907,1.0,-1.0
QSO,54.34711168573507,0.6641460943796094,-0.06534950737665628,0.7294956017562656,1.0,-1.0
QSO,54.78362595583295,-0.011162513291406065,-0.06548313122129261,0.054320617929886544,-1.0,-1.0
QSO,61.3313400073011,0.09243115271408785,-0.06726848856492577,0.15969964127901362,1.0,-1.0
QSO,63.95042562788836,0.31758282743174776,-0.06788424978225374,0.38546707721400153,1.0,-1.0
QSO,65.69648270827986,0.25167843617615837,-0.06826851616572661,0.31994695234188497,1.0,-1.0
QSO,68.31556832886713,0.0,-0.06880943121283582,0.06880943121283582,0.0,-1.0
QSO,70.49813967935651,-0.31758282743174737,-0.06923058027526484,-0.24835224715648252,-1.0,-1.0
