derivative_residual,empirical_log_density_derivative_ds,fixed_d_sigma_ds,q_bin_center,tracer
-0.07290393649866711,-0.106483422588361,-0.0335794860896939,17.679912997511416,QSO
-0.06997866069720068,-0.1045981209523803,-0.03461946025517962,18.116427267613304,QSO
-0.11044179828427922,-0.1460582912795111,-0.03561649299523187,18.5529415377152,QSO
-0.06948967386710958,-0.10606286401084207,-0.03657319014373248,18.989455807817087,QSO
-0.04706452186614252,-0.08455647273968403,-0.03749195087354151,19.425970077918976,QSO
-0.10679702224725257,-0.145172010032551,-0.038374987785298444,19.86248434802087,QSO
-0.06045017533168338,-0.09967452002928011,-0.03922434469759673,20.29899861812276,QSO
-0.002900582720129531,-0.04294249515977113,-0.0400419124396416,20.735512888224648,QSO
-0.035981487597241645,-0.0768109305004918,-0.040829442903250156,21.172027158326543,QSO
-0.05915700703059891,-0.10074556860458563,-0.041588561573986715,21.60854142842843,QSO
-0.013261257973060069,-0.05558203670312954,-0.042320778730069473,22.04505569853032,QSO
-0.010314637138553996,-0.05334213660996522,-0.043027499471411226,22.481569968632215,QSO
-0.02354087287628895,-0.06725090559521832,-0.04371003271892937,22.918084238734103,QSO
0.05248704886497351,0.008117449559574877,-0.04436959930539863,23.35459850883599,QSO
0.09409122480756466,0.049083885544497656,-0.045007339263067,23.791112778937887,QSO
-0.026340608566604362,-0.07196492696615854,-0.04562431839955418,24.227627049039775,QSO
-0.15098827604421652,-0.19720981028604212,-0.046221534241825596,24.664141319141663,QSO
-0.12572031379180454,-0.17252023520977663,-0.046799921417972096,25.10065558924356,QSO
-0.12375620056930636,-0.17111655710717483,-0.04736035653786847,25.537169859345447,QSO
-0.14493817821365634,-0.19284184083997397,-0.047903662626317636,25.97368412944734,QSO
-0.12263673849488782,-0.17106735165071937,-0.048430613155831546,26.41019839954923,QSO
-0.1443065547329543,-0.19324849045356168,-0.04894193572060737,26.84671266965112,QSO
-0.17398015935236275,-0.22341847474076132,-0.04943831538839857,27.28322693975301,QSO
-0.160361897705581,-0.21028229546833377,-0.04992039776275274,27.719741209854902,QSO
-0.13395404760717533,-0.18434283939157525,-0.05038879178439992,28.15625547995679,QSO
-0.17316456152038107,-0.2240086338177327,-0.05084407229735165,28.592769750058682,QSO
-0.1667748817219649,-0.2180616641244129,-0.05128678240244803,29.029284020160574,QSO
-0.11109955214904296,-0.16281698776765643,-0.05171743561861347,29.465798290262462,QSO
-0.1793079870134477,-0.23144450488335158,-0.05213651786990388,29.902312560364354,QSO
-0.10700501576647584,-0.15954950508098648,-0.05254448931451064,30.338826830466246,QSO
-0.08964786160417147,-0.1425896476343664,-0.052941786030194934,30.775341100568134,QSO
-0.13975779213566542,-0.19308661370479577,-0.053328821569130366,31.21185537067003,QSO
-0.1610892547121666,-0.21479524310597503,-0.05370598839380843,31.648369640771918,QSO
-0.19496262240433804,-0.24903628160882582,-0.054073659204487784,32.084883910873806,QSO
-0.09416696921020555,-0.14859915737783091,-0.054432188167625364,32.521398180975694,QSO
-0.15631621813909435,-0.2110981301928953,-0.05478191205380095,32.95791245107759,QSO
-0.21110100346184218,-0.26622415475466216,-0.05512315129281996,33.39442672117948,QSO
-0.20092425955359206,-0.25638047050653545,-0.05545621095294341,33.830940991281366,QSO
-0.18147014985727344,-0.23725153150780795,-0.055781381650534506,34.26745526138326,QSO
-0.069384013365772,-0.12548295376159535,-0.056098940395823346,34.70396953148516,QSO
-0.2125160457130607,-0.26892519709302376,-0.05640915137996304,35.140483801587045,QSO
-0.32753054677113086,-0.3842428134792081,-0.056712266708077205,35.576998071688934,QSO
-0.1196603760684228,-0.17666890315099676,-0.057008527082573965,36.01351234179083,QSO
-0.05766308441261937,-0.1149612468532381,-0.05729816244061872,36.45002661189272,QSO
-0.22959178633482138,-0.28717317888413557,-0.057581392549314186,36.886540881994605,QSO
-0.19961796687445335,-0.2574763944362785,-0.05785842756182516,37.3230551520965,QSO
-0.3678293020490963,-0.42595877058650206,-0.058129468537405735,37.75956942219839,QSO
-0.2518548394611192,-0.31024954738915245,-0.058394707928033265,38.19608369230028,QSO
0.008558151623316787,-0.05009617841080748,-0.05865433003412427,38.63259796240217,QSO
-0.32403624095868133,-0.3829447523902813,-0.058908511431599975,39.06911223250406,QSO
-0.14376657241946672,-0.202923993791848,-0.05915742137238129,39.50562650260595,QSO
-0.056508053952324694,-0.11590927611254655,-0.05940122216022185,39.942140772707845,QSO
-0.33611061610392146,-0.39575068560755455,-0.0596400695036331,40.37865504280973,QSO
-0.18340122221217536,-0.24327533505968918,-0.05987411284751383,40.81516931291162,QSO
-0.049523028019298046,-0.1096265237042667,-0.06010349568496866,41.25168358301352,QSO
-0.1485096699387126,-0.20883802578939484,-0.06032835585068224,41.688197853115405,QSO
-0.23448422194302493,-0.29503304774013484,-0.0605488257971099,42.12471212321729,QSO
-0.24542744232482205,-0.30619247517946946,-0.0607650328546474,42.56122639331919,QSO
-0.10592673524472654,-0.16690383472158019,-0.06097709947685365,42.99774066342108,QSO
0.061185143471682225,-3.66247168755113e-14,-0.06118514347171885,43.434254933522965,QSO
-0.2857358027188376,-0.34712508093873323,-0.06138927821989567,43.87076920362486,QSO
-0.40654643292849924,-0.4681360458092421,-0.061589612880742856,44.30728347372675,QSO
0.16356223500206557,0.10177598241509732,-0.06178625258696824,44.74379774382864,QSO
0.033834444710378664,-0.028144853918221385,-0.06197929862860005,45.18031201393053,QSO
-0.5719012344627694,-0.6340700830897327,-0.06216884862696328,45.61682628403242,QSO
-0.257708293726025,-0.3200632904253137,-0.062354996699288706,46.05334055413431,QSO
0.029808809157499568,-0.03272902445703824,-0.06253783361453781,46.489854824236204,QSO
-0.7014863143712814,-0.7642037613122672,-0.06271744694098577,46.92636909433809,QSO
-0.5333459655093691,-0.5962398866954356,-0.06289392118606647,47.36288336443998,QSO
0.3476644018926711,0.28459706396372214,-0.06306733792894897,47.799397634541876,QSO
-0.550165121777273,-0.6134028977235552,-0.06323777594628219,48.235911904643764,QSO
-1.4363547305087758,-1.499760041840291,-0.06340531133151521,48.67242617474565,QSO
0.2803349810930872,0.21676496348491436,-0.06357001760817284,49.10894044484755,QSO
0.8362783563487594,0.7725463905113188,-0.06373196583744059,49.545454714949436,QSO
-1.046496938491155,-1.110388163211545,-0.06389122472039005,49.981968985051324,QSO
-0.025836503707351258,-0.08988436440250461,-0.06404786069515335,50.41848325515322,QSO
-0.3744919128804067,-0.4386938509097424,-0.06420193802933571,50.85499752525511,QSO
-1.54717873179518,-1.6115322507031158,-0.06435351890793592,51.291511795356996,QSO
-0.09941046996110317,-0.1639131334781308,-0.06450266351702763,51.72802606545889,QSO
-0.39978568217371885,-0.46443511229715667,-0.06464943012343782,52.16454033556078,QSO
-0.820847146451051,-0.8856410216016952,-0.06479387515064432,52.60105460566267,QSO
-2.316935152465059,-2.381871205716159,-0.06493605325109969,53.03756887576456,QSO
-0.39935909492197996,-0.46443511229715667,-0.06507601737517672,53.47408314586645,QSO
1.9087250424887703,1.8435112236518525,-0.06521381883691774,53.91059741596834,QSO
-0.264172448898114,-0.32952195627487363,-0.06534950737675967,54.347111686070235,QSO
-0.16495577173508663,-0.23043890295648226,-0.06548313122139564,54.78362595617212,QSO
-0.05257838580347736,-0.11984687436850087,-0.06726848856502352,61.33134000770048,QSO
0.06788424978234937,0.0,-0.06788424978234937,63.950425628311834,QSO
0.0682685161658282,7.324943375102272e-15,-0.06826851616582087,65.6964827087194,QSO
0.06880943121292138,-6.65903943191117e-15,-0.06880943121292804,68.31556832933074,QSO
0.06923058027534074,-1.4649886750204592e-14,-0.06923058027535539,70.4981396798402,QSO
